SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,B_TYPE,MAX_B_WIDTH,STEM_TYPE,CLUMP_TYPE,BROW_INDEX,DIV,HEIGHT_M
DALTON,10_0,0,PIME,7.21,100,N,0,IND,,0,c,10.7
DALTON,10_0,0,PIME,5.72,60,N,0,IND,,0,c,10.1
DALTON,10_0,0,PIME,8.89,95,N,0,IND,,0,c,10.7
DALTON,10_0,0,PIME,6.68,95,N,0,IND,,0,c,9.4
DALTON,10_0,0,PIME,4.78,90,N,0,IND,,0,c,6.1
DALTON,10_0,0,PIME,5.72,80,N,0,IND,,0,c,7
DALTON,10_0,0,PIME,1.27,40,N,0,IND,,0,c,1.8
DALTON,10_0,0,PIME,8.41,95,N,0,IND,,0,c,9.1
DALTON,10_0,0,PIME,4.67,80,N,0,IND,,0,c,5.2
DALTON,10_0,0,PIME,7.85,100,N,0,IND,,0,c,9.1
DALTON,10_0,0,PIME,6.35,100,N,0,IND,,0,c,7.9
DALTON,10_0,0,PIME,6.58,95,N,0,IND,,0,c,7.9
DALTON,10_0,0,PIME,10.01,95,N,0,IND,,0,c,10.7
DALTON,10_0,0,PIME,5.23,25,N,0,IND,,0,c,6.4
DALTON,10_0,0,SALIX,2.46,50,B,0.31,IND,,0.59,d,3.4
DALTON,10_0,0,PIME,10.64,95,N,0,IND,,0,c,10.7
DALTON,10_0,0,PIME,10.72,90,N,0,IND,,0,c,7.6
DALTON,10_0,0,PIME,6.68,90,N,0,IND,,0,c,8.5
DALTON,10_0,0,PIME,6.2,95,N,0,IND,,0,c,7.6
DALTON,10_0,0,BENE,17.4,90,N,0,IND,,0,d,12.8
DALTON,10_0,0,PIME,16.1,95,N,0,IND,,0,c,16.8
DALTON,40_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
DALTON,40_2,2,PIME,0.79,100,N,0,IND,,0,c,0.3
DALTON,40_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
DALTON,40_2,2,PIME,0.79,90,N,0,IND,,0,c,0.3
DALTON,40_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,40_2,2,PIME,0.71,80,N,0,IND,,0,c,0.3
DALTON,40_2,2,BENE,0.41,75,M,0.16,IND,,0.33,d,3
DALTON,40_2,2,BENE,0.71,85,H,0.19,CLUMP,START,1,d,6.1
DALTON,40_2,2,BENE,1.5,90,H,0.16,CLUMP,,NA,d,3
DALTON,40_2,2,BENE,8.48,85,H,0.09,CLUMP,END,NA,d,7.6
DALTON,40_2,2,BENE,1.83,90,M,0.28,IND,,0.5,d,2.4
DALTON,40_2,2,BENE,3.73,90,M,0.22,IND,,0.05,d,3.7
DALTON,40_2,2,SALIX,1.6,0,H,0.28,CLUMP,START,1,d,1.2
DALTON,40_2,2,SALIX,0.97,0,H,0.22,CLUMP,,NA,d,0.9
DALTON,40_2,2,SALIX,0.97,0,H,0.22,CLUMP,,NA,d,0.9
DALTON,40_2,2,SALIX,1.04,75,H,0.19,CLUMP,,NA,d,2
DALTON,40_2,2,SALIX,2.77,50,M,0.13,CLUMP,,NA,d,3
DALTON,40_2,2,SALIX,2.62,0,M,0.38,CLUMP,,NA,d,2.7
DALTON,40_2,2,SALIX,3.51,80,B,0.19,CLUMP,END,NA,d,3.7
DALTON,40_2,2,SALIX,0.71,50,M,0.13,CLUMP,START,1,d,1.5
DALTON,40_2,2,SALIX,0.86,90,N,0,CLUMP,,NA,d,2.1
DALTON,40_2,2,SALIX,1.19,25,M,0.22,CLUMP,,NA,d,2.4
DALTON,40_2,2,SALIX,1.12,20,N,0,CLUMP,,NA,d,1.5
DALTON,40_2,2,SALIX,1.75,90,M,0.22,CLUMP,END,NA,d,2.4
DALTON,40_2,2,SALIX,1.75,65,B,0.16,CLUMP,START,1,d,2.4
DALTON,40_2,2,SALIX,0.23,0,H,0.22,CLUMP,,NA,d,1.5
DALTON,40_2,2,SALIX,1.68,35,B,0.25,CLUMP,,NA,d,2.4
DALTON,40_2,2,SALIX,1.04,40,B,0.19,CLUMP,,NA,d,2.4
DALTON,40_2,2,SALIX,0.97,0,B,0.25,CLUMP,,NA,d,1.7
DALTON,40_2,2,SALIX,1.6,45,B,0.19,CLUMP,,NA,d,2.7
DALTON,40_2,2,SALIX,0.48,10,B,0.31,CLUMP,END,NA,d,1.8
DALTON,40_2,2,BENE,1.5,90,B,0.16,IND,,0.14,d,2.4
DALTON,40_2,2,POTR,0.56,50,H,0.22,IND,,0.19,d,1.5
DALTON,40_2,2,BENE,3.02,90,N,0,IND,,0,d,3.7
DALTON,40_2,2,BENE,3.02,90,N,0,IND,,0,d,3.7
DALTON,40_2,2,BENE,0.71,90,M,0.22,IND,,NA,d,4.6
DALTON,40_2,2,SALIX,1.5,70,N,0,IND,,0,d,2.4
DALTON,40_2,2,BENE,1.91,80,M,0.22,IND,,0.14,d,3
DALTON,40_2,2,SALIX,1.12,70,M,0.13,IND,,0.13,d,3
DALTON,40_2,2,POTR,2.31,65,M,0.25,CLUMP,START,1,d,3.7
DALTON,40_2,2,POTR,1.27,70,N,0,CLUMP,END,NA,d,2.7
DALTON,40_2,2,BENE,0.71,5,H,0.25,IND,,0.25,d,1.8
DALTON,40_2,2,BENE,3.1,75,B,0.41,IND,,0.74,d,3
DALTON,40_2,2,BENE,1.83,80,B,0.28,IND,,0.7,d,3.4
DALTON,40_2,2,SALIX,1.04,50,B,0.16,CLUMP,START,1,d,1.8
DALTON,40_2,2,SALIX,2.87,50,B,0.25,CLUMP,,NA,d,2.4
DALTON,40_2,2,SALIX,2.87,25,B,0.25,CLUMP,,NA,d,2.1
DALTON,40_2,2,SALIX,1.35,0,M,0.16,CLUMP,,NA,d,2.1
DALTON,40_2,2,SALIX,2.13,75,B,0.22,CLUMP,,NA,d,2.7
DALTON,40_2,2,SALIX,0.71,75,B,0.22,CLUMP,,NA,d,1.8
DALTON,40_2,2,SALIX,1.12,90,H,0.13,CLUMP,END,NA,d,2.4
DALTON,42_1,1,BENE,1.04,95,H,0.09,IND,,0.06,d,2.4
DALTON,42_1,1,PIME,0.41,100,N,0,IND,,0,c,1.5
DALTON,42_1,1,PIME,0.41,100,N,0,IND,,0,c,1.5
DALTON,42_1,1,PIME,0.86,100,N,0,IND,,0,c,1.5
DALTON,42_1,1,PIME,0.48,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,SALIX,0.56,90,N,0,CLUMP,START,0,d,0.5
DALTON,42_1,1,SALIX,0.41,90,N,0,CLUMP,END,NA,d,0.5
DALTON,42_1,1,PIME,0.71,90,N,0,IND,,0,c,0.8
DALTON,42_1,1,PIME,0.33,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,PIME,1.12,90,N,0,IND,,0,c,0.9
DALTON,42_1,1,PIME,0.41,100,N,0,IND,,0,c,0.2
DALTON,42_1,1,PIME,0.41,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,SALIX,0.15,100,N,0,,,0,d,0.2
DALTON,42_1,1,SALIX,0.08,100,N,0,,,0,d,0.1
DALTON,42_1,1,SALIX,0.33,0,N,0,,,0,d,0.3
DALTON,42_1,1,SALIX,0.23,100,N,0,,,0,d,0.2
DALTON,42_1,1,SALIX,0.23,100,N,0,,,0,d,0.2
DALTON,42_1,1,SALIX,0.33,0,N,0,CLUMP,START,0,d,0.3
DALTON,42_1,1,SALIX,0.23,75,N,0,CLUMP,,NA,d,0.1
DALTON,42_1,1,SALIX,0.15,90,N,0,CLUMP,END,NA,d,0.2
DALTON,42_1,1,PIME,0.33,100,N,0,IND,,0,c,0.1
DALTON,42_1,1,PIME,0.48,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,SALIX,0.48,100,N,0,IND,,0,d,0.6
DALTON,42_1,1,SALIX,0.23,10,N,0,CLUMP,START,0,d,0.2
DALTON,42_1,1,SALIX,0.41,100,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.33,80,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.23,50,N,0,CLUMP,END,NA,d,0.3
DALTON,42_1,1,ALCR,1.19,75,N,0,CLUMP,START,0.33,d,2.7
DALTON,42_1,1,ALCR,1.27,100,N,0,CLUMP,,NA,d,2.9
DALTON,42_1,1,ALCR,1.27,95,M,0.19,CLUMP,END,NA,d,2.4
DALTON,42_1,1,BENE,0.33,100,N,0,IND,,0,d,1.5
DALTON,42_1,1,BENE,0.33,70,N,0,IND,,0,d,1.5
DALTON,42_1,1,SALIX,0.41,50,N,0,CLUMP,START,0,d,0.6
DALTON,42_1,1,SALIX,0.56,90,N,0,CLUMP,,NA,d,0.8
DALTON,42_1,1,SALIX,0.71,90,N,0,CLUMP,,NA,d,0.8
DALTON,42_1,1,SALIX,0.56,90,N,0,CLUMP,,NA,d,0.8
DALTON,42_1,1,SALIX,0.48,50,N,0,CLUMP,,NA,d,0.3
DALTON,42_1,1,SALIX,0.48,10,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.33,50,N,0,CLUMP,,NA,d,0.5
DALTON,42_1,1,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.2
DALTON,42_1,1,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.2
DALTON,42_1,1,SALIX,0.33,100,N,0,CLUMP,,NA,d,0.4
DALTON,42_1,1,SALIX,0.23,100,N,0,CLUMP,,NA,d,0.3
DALTON,42_1,1,SALIX,0.33,50,N,0,CLUMP,END,NA,d,0.6
DALTON,42_1,1,SALIX,0.33,10,N,0,CLUMP,START,0,d,0.5
DALTON,42_1,1,SALIX,0.48,90,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.23,100,N,0,CLUMP,END,NA,d,0.2
DALTON,42_1,1,SALIX,0.56,90,N,0,IND,,0,d,0.6
DALTON,42_1,1,SALIX,0.56,10,N,0,CLUMP,START,0,d,0.5
DALTON,42_1,1,SALIX,0.64,50,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.79,75,N,0,CLUMP,END,NA,d,0.8
DALTON,42_1,1,SALIX,0.48,75,N,0,IND,,0,d,0.6
DALTON,42_1,1,SALIX,0.23,90,N,0,IND,,0,d,0.2
DALTON,42_1,1,SALIX,0.56,50,N,0,IND,,0,d,0.6
DALTON,42_1,1,SALIX,0.41,50,N,0,IND,,0,d,0.3
DALTON,42_1,1,SALIX,0.48,10,N,0,IND,,0,d,0.6
DALTON,42_1,1,PIME,0.23,100,N,0,IND,,0,c,0.1
DALTON,42_1,1,PIME,0.86,90,N,0,IND,,0,c,0.5
DALTON,42_1,1,PIME,0.41,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,PIME,0.33,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,PIME,1.83,100,N,0,IND,,0,c,0.9
DALTON,42_1,1,PIME,0.64,100,N,0,IND,,0,c,0.3
DALTON,42_1,1,PIME,0.33,100,N,0,IND,,0,c,0.2
DALTON,42_1,1,PIME,0.23,100,N,0,IND,,0,c,0.2
DALTON,42_1,1,SALIX,0.48,90,N,0,CLUMP,START,0,d,0.6
DALTON,42_1,1,SALIX,0.56,90,N,0,CLUMP,,NA,d,0.8
DALTON,42_1,1,SALIX,0.33,75,N,0,CLUMP,,NA,d,0.6
DALTON,42_1,1,SALIX,0.33,50,N,0,CLUMP,END,NA,d,0.5
DALTON,42_1,1,SALIX,0.48,50,N,0,IND,,0,d,0.5
DALTON,54_3,3,PIME,1.27,50,H,0.19,IND,,0.74,c,0.6
DALTON,54_3,3,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.33,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.15,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,PIME,0.23,100,N,0,IND,,0,c,0.1
DALTON,54_3,3,BENE,8.59,100,B,0.22,IND,,0.18,d,7.6
DALTON,54_3,3,BENE,0.64,90,M,0.16,CLUMP,START,1,d,2.4
DALTON,54_3,3,BENE,0.33,50,M,0.28,CLUMP,,NA,d,1.5
DALTON,54_3,3,BENE,3.4,95,M,0.13,CLUMP,,NA,d,4.6
DALTON,54_3,3,BENE,0.86,50,M,0.41,CLUMP,END,NA,d,2.7
DALTON,54_3,3,BENE,4.6,100,H,0.19,CLUMP,START,1,d,6.1
DALTON,54_3,3,BENE,4.29,95,M,0.09,CLUMP,END,NA,d,4.6
DALTON,54_3,3,BENE,2.13,95,M,0.16,IND,,0.06,d,3
DALTON,54_3,3,BENE,3.4,75,H,0.47,IND,,0.32,d,4.6
DALTON,54_3,3,BENE,2.62,80,H,0.28,CLUMP,START,1,d,3.7
DALTON,54_3,3,BENE,2.54,90,H,0.28,CLUMP,END,NA,d,3.7
DALTON,54_3,3,BENE,0.79,50,H,0.13,IND,,0.19,d,2.1
DALTON,54_3,3,SALIX,1.42,75,B,0.19,IND,,0.33,d,2.7
DALTON,54_3,3,SALIX,1.6,75,H,0.22,IND,,0.83,d,2.7
DALTON,54_3,3,SALIX,0.64,75,B,0.28,IND,,0.62,d,1.8
DALTON,54_3,3,BENE,2.95,90,B,0.16,IND,,0.26,d,3.7
DALTON,54_3,3,BENE,2.39,95,B,0.22,IND,,0.2,d,3.7
DALTON,54_3,3,BENE,2.13,80,B,0.22,CLUMP,START,1,d,3
DALTON,54_3,3,BENE,1.04,50,B,0.28,CLUMP,END,NA,d,1.8
DALTON,54_3,3,BENE,1.04,95,M,0.13,IND,,0.14,d,2.4
DALTON,54_3,3,BENE,2.46,95,B,0.22,IND,,0.15,d,3.7
DALTON,54_3,3,BENE,3.51,95,B,0.25,IND,,0.15,d,4.6
DALTON,54_3,3,BENE,2.06,95,B,0.19,CLUMP,START,1,d,3
DALTON,54_3,3,BENE,3.25,95,B,0.16,CLUMP,END,NA,d,3.7
DALTON,14_3,3,SALIX,0.86,50,H,0.16,IND,,0.6,d,0.1
DALTON,14_3,3,SALIX,0.15,100,N,0,IND,,0,d,0.1
DALTON,14_3,3,BENE,1.27,50,H,0.19,CLUMP,START,1,d,0.3
DALTON,14_3,3,BENE,1.83,0,H,0.25,CLUMP,,NA,d,0.9
DALTON,14_3,3,BENE,0.71,0,H,0.13,CLUMP,,NA,d,0.2
DALTON,14_3,3,BENE,0.48,75,H,0.13,CLUMP,END,NA,d,0.6
DALTON,14_3,3,BENE,0.41,25,H,0.25,IND,,0.48,d,1.5
DALTON,14_3,3,SALIX,1.75,25,H,0.28,CLUMP,START,1,d,1.1
DALTON,14_3,3,SALIX,1.19,25,H,0.19,CLUMP,,NA,d,0.5
DALTON,14_3,3,SALIX,0.97,50,H,0.16,CLUMP,END,NA,d,0.5
DALTON,14_3,3,SALIX,0.56,50,B,0.16,CLUMP,START,1,d,1.4
DALTON,14_3,3,SALIX,0.97,50,H,0.19,CLUMP,,NA,d,0.9
DALTON,14_3,3,SALIX,1.91,25,B,0.31,CLUMP,END,NA,d,1.2
DALTON,14_3,3,SALIX,0.64,75,H,0.19,IND,,NA,d,2.1
DALTON,14_3,3,BENE,1.68,90,H,0.19,IND,,NA,d,3
DALTON,14_3,3,BENE,1.27,90,B,0.25,IND,,NA,d,2.7
DALTON,14_3,3,BENE,2.95,90,B,0.38,IND,,NA,d,3.7
DALTON,14_3,3,BENE,0.97,90,H,0.19,IND,,NA,d,2.4
DALTON,14_3,3,BENE,1.04,85,B,0.34,IND,,NA,d,2.4
DALTON,14_3,3,BENE,0.79,20,B,0.19,CLUMP,START,1,d,1.7
DALTON,14_3,3,BENE,0.64,75,H,0.38,CLUMP,END,NA,d,1.8
DALTON,14_3,3,BENE,1.98,0,B,0.13,IND,,0.6,d,2.1
DALTON,14_3,3,BENE,1.75,0,B,0.19,IND,,0.63,d,3
DALTON,14_3,3,BENE,1.35,90,H,0.31,CLUMP,START,1,d,2.7
DALTON,14_3,3,BENE,1.12,90,B,0.13,CLUMP,END,NA,d,2.4
DALTON,14_3,3,BENE,3.25,95,B,0.19,CLUMP,START,1,d,3.7
DALTON,14_3,3,BENE,2.69,90,B,0.28,CLUMP,,NA,d,3.7
DALTON,14_3,3,BENE,1.83,75,B,0.25,CLUMP,END,NA,d,2.7
DALTON,14_3,3,BENE,0.71,50,H,0.13,CLUMP,START,1,d,0.3
DALTON,14_3,3,BENE,2.31,25,B,0.28,CLUMP,,NA,d,0.9
DALTON,14_3,3,BENE,2.06,10,B,0.41,CLUMP,END,NA,d,0.9
DALTON,14_3,3,BENE,1.42,10,H,0.19,CLUMP,START,1,d,0.3
DALTON,14_3,3,BENE,0.64,0,H,0.19,CLUMP,,NA,d,0.1
DALTON,14_3,3,BENE,2.24,20,B,0.31,CLUMP,END,NA,d,0.9
DALTON,14_3,3,SALIX,0.97,75,B,0.19,IND,,0.54,d,2.4
DALTON,14_3,3,SALIX,0.97,25,H,0.16,IND,,0.56,d,0.5
DALTON,14_3,3,ALCR,2.24,75,N,0,CLUMP,START,0.33,d,3
DALTON,14_3,3,ALCR,0.56,90,H,0.25,CLUMP,,NA,d,2.1
DALTON,14_3,3,ALCR,1.12,90,N,0,CLUMP,END,NA,d,2.7
DALTON,14_3,3,SALIX,1.27,75,B,0.25,CLUMP,START,1,d,2.4
DALTON,14_3,3,SALIX,1.04,75,B,0.25,CLUMP,END,NA,d,2.1
DALTON,14_3,3,SALIX,0.97,90,H,0.19,IND,,0.56,d,2.4
DALTON,14_3,3,SALIX,1.19,90,H,0.16,CLUMP,START,1,d,2.1
DALTON,14_3,3,SALIX,1.35,90,B,0.19,CLUMP,END,NA,d,2.7
DALTON,14_3,3,SALIX,1.83,80,B,0.22,CLUMP,START,1,d,2.7
DALTON,14_3,3,SALIX,0.97,0,H,0.19,CLUMP,,NA,d,2.1
DALTON,14_3,3,SALIX,1.04,25,B,0.16,CLUMP,,NA,d,1.8
DALTON,14_3,3,SALIX,1.75,90,B,0.19,CLUMP,END,NA,d,2.4
DALTON,14_3,3,SALIX,1.75,90,B,0.13,CLUMP,START,1,d,3
DALTON,14_3,3,SALIX,2.31,80,B,0.25,CLUMP,END,NA,d,3.7
DALTON,14_3,3,ALCR,1.12,80,B,0.25,CLUMP,START,1,d,2.4
DALTON,14_3,3,ALCR,1.75,95,H,0.13,CLUMP,,NA,d,3
DALTON,14_3,3,ALCR,1.12,80,B,0.19,CLUMP,END,NA,d,2.4
DALTON,14_3,3,ALCR,1.35,95,H,0.13,CLUMP,START,1,d,2.4
DALTON,14_3,3,ALCR,0.86,95,B,0.09,CLUMP,END,NA,d,2.1
DALTON,14_3,3,ALCR,1.42,80,N,0,CLUMP,START,0,d,2.4
DALTON,14_3,3,ALCR,1.42,80,N,0,CLUMP,END,NA,d,2.7
DALTON,14_3,3,ALCR,1.42,90,H,0.09,CLUMP,START,0.33,d,2.7
DALTON,14_3,3,ALCR,1.6,90,N,0,CLUMP,,NA,d,2.7
DALTON,14_3,3,ALCR,1.35,90,N,0,CLUMP,END,NA,d,2.7
DALTON,14_3,3,ALCR,1.5,90,B,0.16,CLUMP,START,1,d,2.7
DALTON,14_3,3,ALCR,1.68,90,M,0.09,CLUMP,,NA,d,2.7
DALTON,14_3,3,ALCR,1.75,80,H,0.28,CLUMP,,NA,d,2.7
DALTON,14_3,3,ALCR,1.98,90,M,0.16,CLUMP,END,NA,d,3.7
DALTON,14_3,3,ALCR,1.35,75,N,0,CLUMP,START,0.67,d,2.4
DALTON,14_3,3,ALCR,1.27,75,M,0.06,CLUMP,,NA,d,2.4
DALTON,14_3,3,ALCR,1.42,85,H,0.16,CLUMP,END,NA,d,1.5
DALTON,14_3,3,ALCR,1.6,80,B,0.19,CLUMP,START,0.67,d,2.7
DALTON,14_3,3,ALCR,0.79,90,N,0,CLUMP,,NA,d,2
DALTON,14_3,3,ALCR,0.79,90,H,0.09,CLUMP,END,NA,d,1.8
DALTON,37_3,3,BENE,4.93,0,N,0,CLUMP,START,0.5,d,1.4
DALTON,37_3,3,BENE,0.86,0,B,0.38,CLUMP,END,NA,d,1.4
DALTON,37_3,3,BENE,4.52,100,H,0.22,CLUMP,START,0.5,d,3.7
DALTON,37_3,3,BENE,5,0,N,0,CLUMP,END,NA,d,1.2
DALTON,37_3,3,BENE,4.22,90,H,0.22,IND,,0.17,d,3.7
DALTON,37_3,3,BENE,0.41,90,H,0.09,IND,,0.5,d,0.3
DALTON,37_3,3,BENE,2.24,95,B,0.19,IND,,0.24,d,3
DALTON,37_3,3,BENE,0.56,80,H,0.16,IND,,0.33,d,0.3
DALTON,37_3,3,SALIX,0.86,80,H,0.22,IND,,0.63,d,0.5
DALTON,37_3,3,SALIX,0.64,70,H,0.16,IND,,0.6,d,0.3
DALTON,37_3,3,ALCR,2.62,90,H,0.22,CLUMP,START,1,d,3.7
DALTON,37_3,3,ALCR,3.58,90,H,0.28,CLUMP,,NA,d,3.7
DALTON,37_3,3,ALCR,3.33,80,B,0.28,CLUMP,,NA,d,3.7
DALTON,37_3,3,ALCR,3.02,95,H,0.22,CLUMP,,NA,d,3
DALTON,37_3,3,ALCR,2.54,80,B,0.16,CLUMP,END,NA,d,3
DALTON,37_3,3,ALCR,1.12,10,B,0.13,IND,,0.5,d,2.4
DALTON,37_3,3,SALIX,1.04,50,H,0.22,IND,,0.43,d,0.6
DALTON,37_3,3,SALIX,0.86,70,H,0.16,IND,,0.38,d,0.6
DALTON,37_3,3,SALIX,0.15,70,H,0.06,IND,,0.2,d,0.1
DALTON,37_3,3,SALIX,0.71,0,H,0.09,IND,,0.25,d,0.1
DALTON,37_3,3,ALCR,0.23,95,H,0.16,CLUMP,START,1,d,1.4
DALTON,37_3,3,ALCR,2.13,90,H,0.09,CLUMP,END,NA,d,3
DALTON,37_3,3,SALIX,0.08,100,N,0,IND,,0,d,0
DALTON,37_3,3,SALIX,0.15,100,N,0,IND,,0,d,0
DALTON,37_3,3,SALIX,0.08,30,N,0,IND,,0,d,0.1
DALTON,37_3,3,SALIX,0.23,60,N,0,IND,,0,d,0.1
DALTON,37_3,3,SALIX,0.08,100,N,0,IND,,0,d,0
DALTON,37_3,3,SALIX,0.71,70,H,0.16,CLUMP,START,1,d,0.9
DALTON,37_3,3,SALIX,0.64,80,H,0.13,CLUMP,END,NA,d,0.1
DALTON,37_3,3,SALIX,0.97,90,H,0.22,CLUMP,START,1,d,2.4
DALTON,37_3,3,SALIX,0.86,95,H,0.22,CLUMP,END,NA,d,2
DALTON,37_3,3,ALCR,1.83,50,B,0.41,CLUMP,START,1,d,2.7
DALTON,37_3,3,ALCR,1.6,75,B,0.28,CLUMP,,NA,d,2.7
DALTON,37_3,3,ALCR,2.77,90,B,0.38,CLUMP,,NA,d,3.4
DALTON,37_3,3,ALCR,2.31,95,B,0.22,CLUMP,,NA,d,3.4
DALTON,37_3,3,ALCR,2.31,75,B,0.28,CLUMP,END,NA,d,3.4
DALTON,37_3,3,BENE,2.39,80,B,0.22,IND,,0.38,d,3.4
DALTON,37_3,3,BENE,2.69,95,B,0.25,CLUMP,START,1,d,2.7
DALTON,37_3,3,BENE,3.17,90,B,0.28,CLUMP,END,NA,d,3.7
DALTON,37_3,3,BENE,2.31,95,B,0.13,IND,,0.14,d,3
DALTON,37_3,3,BENE,2.13,90,H,0.16,IND,,0.23,d,3.4
DALTON,37_3,3,BENE,4.44,0,N,0,CLUMP,START,0.67,d,2.1
DALTON,37_3,3,BENE,4.14,95,H,0.16,CLUMP,,NA,d,4.6
DALTON,37_3,3,BENE,0.64,75,H,0.22,CLUMP,END,NA,d,1.8
DALTON,37_3,3,BENE,2.39,90,H,0.22,IND,,0.35,d,3.7
DALTON,37_3,3,BENE,3.25,95,H,0.34,IND,,0.19,d,4.6
DALTON,37_3,3,BENE,2.24,90,B,0.16,IND,,0.34,d,2.7
DALTON,37_3,3,BENE,2.24,95,H,0.16,IND,,0.16,d,3.7
DALTON,37_3,3,BENE,2.62,90,H,0.19,IND,,0.22,d,3
DALTON,37_3,3,BENE,2.77,95,B,0.16,IND,,0.32,d,3.7
DALTON,37_3,3,BENE,5.16,95,B,0.16,IND,,0.2,d,6.1
DALTON,37_3,3,BENE,1.5,90,B,0.28,IND,,0.48,d,2.7
DALTON,37_3,3,SALIX,0.08,60,N,0,IND,,0,d,0.1
DALTON,37_3,3,SALIX,0.15,60,N,0,IND,,0,d,0.1
DALTON,37_3,3,SALIX,2.39,90,B,0.19,CLUMP,START,1,d,3.7
DALTON,37_3,3,SALIX,2.13,85,B,0.31,CLUMP,,NA,d,3
DALTON,37_3,3,SALIX,2.39,85,B,0.22,CLUMP,,NA,d,3
DALTON,37_3,3,SALIX,2.24,85,B,0.22,CLUMP,,NA,d,3
DALTON,37_3,3,SALIX,2.31,90,B,0.16,CLUMP,END,NA,d,3
DALTON,37_3,3,SALIX,1.98,90,H,0.13,CLUMP,START,0.67,d,3.4
DALTON,37_3,3,SALIX,1.12,100,N,0,CLUMP,,NA,d,2.4
DALTON,37_3,3,SALIX,1.5,75,M,0.16,CLUMP,END,NA,d,2.4
DALTON,37_3,3,SALIX,1.83,95,B,0.22,CLUMP,START,1,d,2.4
DALTON,37_3,3,SALIX,0.86,90,H,0.19,CLUMP,END,NA,d,2.1
DALTON,37_3,3,BENE,2.95,80,B,0.31,IND,,0.39,d,3.7
DALTON,37_3,3,BENE,0.33,25,B,0.22,IND,,0.65,d,1.4
DALTON,37_3,3,ALCR,0.33,100,N,0,IND,,0,d,1.4
DALTON,37_3,3,SALIX,1.12,50,B,0.22,IND,,0.57,d,2.7
DALTON,37_3,3,BENE,0.79,90,H,0.13,IND,,0.57,d,0.1
DALTON,37_3,3,SALIX,1.83,85,H,0.34,IND,,0.3,d,3.7
DALTON,37_3,3,ALCR,0.41,100,N,0,IND,,0,d,1.5
DALTON,37_3,3,ALCR,0.56,95,N,0,CLUMP,START,0,d,2.1
DALTON,37_3,3,ALCR,0.48,100,N,0,CLUMP,,NA,d,1.8
DALTON,37_3,3,ALCR,0.23,100,N,0,CLUMP,,NA,d,1.5
DALTON,37_3,3,ALCR,0.23,100,N,0,CLUMP,,NA,d,1.5
DALTON,37_3,3,ALCR,0.15,100,N,0,CLUMP,,NA,d,1.4
DALTON,37_3,3,ALCR,0.15,100,N,0,CLUMP,,NA,d,1.4
DALTON,37_3,3,ALCR,0.15,100,N,0,CLUMP,,NA,d,1.4
DALTON,37_3,3,ALCR,0.33,100,N,0,CLUMP,END,NA,d,1.7
DALTON,7_3,3,SALIX,0.23,90,N,0,IND,,0,d,0.2
DALTON,7_3,3,SALIX,0.15,100,N,0,IND,,0,d,0.1
DALTON,7_3,3,SALIX,0.41,50,H,0.09,IND,,0.5,d,0.1
DALTON,7_3,3,SALIX,0.64,50,H,0.13,IND,,0.67,d,0.3
DALTON,7_3,3,SALIX,0.33,80,H,0.06,IND,,0.67,d,0.2
DALTON,7_3,3,SALIX,0.15,50,N,0,IND,,0,d,0.1
DALTON,7_3,3,POTR,0.64,100,H,0.19,IND,,0.67,d,0.2
DALTON,7_3,3,BENE,0.23,90,N,0,CLUMP,START,0.33,d,0.2
DALTON,7_3,3,BENE,0.15,100,N,0,CLUMP,,NA,d,0.1
DALTON,7_3,3,BENE,0.23,0,H,0.06,CLUMP,END,NA,d,0
DALTON,7_3,3,SALIX,0.79,50,H,0.13,IND,,0.86,d,0.3
DALTON,7_3,3,BENE,0.97,90,H,0.13,IND,,0.25,d,2.1
DALTON,7_3,3,SALIX,0.41,80,H,0.09,CLUMP,START,1,d,0.2
DALTON,7_3,3,SALIX,0.15,75,H,0.06,CLUMP,,NA,d,0.1
